path,bb_x1,bb_y1,bb_x2,bb_y2,width,height
1173.png,38.640167,24.281456,103.33825,111.01945,140,140
1174.png,25.158447,58.252193,56.597645,107.583145,112,140
1175.png,27.98566,10.494677,66.375145,69.10248,93,140
1176.png,81.79173,13.347937,103.54039,47.17497,162,116
1177.png,42.104496,18.822548,67.77978,49.49867,93,140
1178.png,62.766804,7.8535457,128.75795,88.5562,162,91
118.png,35.647095,39.8053,90.23613,107.64315,130,140
1180.png,36.135136,11.127315,58.756958,42.756313,93,140
1181.png,49.385452,4.91524,63.87476,25.708008,162,91
1182.png,82.95189,9.923367,128.22115,75.027176,162,127
1183.png,58.460903,18.251093,100.88746,82.32884,162,108
1184.png,28.694578,26.180511,71.93579,79.58557,93,140
1185.png,56.509434,31.593836,76.77438,60.500923,162,120
1186.png,31.345156,12.1774235,43.258068,29.637728,162,91
1187.png,50.010056,2.557177,81.27606,45.504,162,91
1188.png,63.96877,59.317085,73.586624,71.826355,93,140
1189.png,109.82022,6.9936266,150.05455,57.769867,162,91
119.png,110.38208,9.932103,155.93869,63.761887,162,108
1190.png,119.62793,27.359318,128.49586,40.296402,162,87
1191.png,85.93342,14.865066,95.47594,25.140646,162,91
1193.png,77.126595,10.534544,97.28942,43.176273,162,91
1194.png,65.763504,22.852896,93.88665,68.08057,162,122
1195.png,28.73943,19.17621,50.46048,45.917645,93,140
1196.png,70.180565,16.619423,96.1296,51.569187,162,91
1198.png,61.67451,18.48993,104.825516,80.53887,162,91
1199.png,27.880262,5.751543,46.695633,32.321735,93,140
12.png,84.90421,9.813353,121.36435,64.72275,162,89
120.png,60.473503,9.005674,87.44735,51.10842,162,108
1200.png,50.078484,21.740955,97.39354,72.42436,162,91
1201.png,42.12928,28.594704,99.16754,91.96887,140,140
1202.png,22.173367,6.375502,100.39214,90.64847,162,91
1203.png,84.74624,11.953451,122.05589,62.243267,162,107
1204.png,39.97177,12.803764,64.27341,45.366398,105,140
1205.png,42.168327,5.5677156,105.702225,85.00409,162,91
1206.png,69.054924,18.3729,93.09677,45.44512,162,116
1207.png,43.949768,20.34045,80.01565,68.7819,162,91
1208.png,85.89719,11.037505,109.06151,42.381996,162,116
1209.png,46.54735,11.626638,110.19672,86.1252,112,140
121.png,50.00995,25.203289,95.27602,77.36228,162,110
1210.png,42.441574,23.951456,96.408936,79.62662,140,140
1211.png,76.82638,37.516506,106.65501,77.14665,162,105
1212.png,29.72878,47.208996,66.73733,96.98696,93,117
1213.png,75.79619,14.147781,99.95435,46.43256,162,101
1214.png,30.514526,20.088518,67.34208,82.38169,127,139
1215.png,76.11423,58.574883,99.360794,83.90182,162,116
1216.png,59.53645,19.307709,102.841965,79.354904,162,107
1217.png,51.92022,6.583703,91.07433,55.741074,162,91
1218.png,107.259834,16.287926,135.64095,60.221897,162,102
1219.png,30.946934,15.398557,73.69164,74.77532,162,108
122.png,50.97649,11.694518,83.29397,46.736862,162,67
1220.png,38.89323,28.101048,91.98515,101.28648,140,140
1221.png,11.418865,43.936203,85.75758,115.30247,140,123
1222.png,26.349022,33.457752,59.386253,81.26742,140,123
1223.png,49.775246,34.86069,67.59097,63.042515,162,107
1224.png,49.850307,13.264029,87.88968,65.35317,140,140
1225.png,100.79531,13.287951,140.68027,65.705284,162,116
1226.png,88.50521,3.6196287,112.231804,37.924706,162,108
1227.png,44.999767,21.010754,82.266716,71.46638,162,108
1228.png,44.5115,23.401474,57.511288,38.65761,93,140
1229.png,32.275097,20.868164,92.08285,76.25391,140,123
123.png,58.428844,15.196998,98.4089,73.524895,162,98
1230.png,84.526794,9.819281,107.15892,48.592827,162,91
1231.png,69.38187,18.791515,118.60458,73.697525,162,116
1232.png,31.527187,18.821878,58.795532,59.993465,93,139
1233.png,23.443565,34.171688,59.76015,80.84246,140,140
1234.png,58.124714,6.9986057,91.36888,53.085762,162,91
1235.png,85.3504,14.027278,116.964516,49.27693,162,91
1236.png,99.22517,12.08954,143.61679,71.73236,162,105
1237.png,68.2809,10.441813,100.32076,46.45608,162,91
1238.png,39.794724,8.75148,50.303123,23.844711,93,117
1239.png,69.69289,19.3727,118.70531,73.77535,162,116
124.png,17.344984,11.981525,50.80471,58.27948,162,80
1240.png,37.190517,24.37019,79.65017,75.9585,93,140
1241.png,76.810356,9.135677,103.25232,39.41818,162,91
1242.png,60.147488,16.479986,90.05095,56.89537,162,104
1243.png,24.918247,29.848751,79.03261,105.69077,105,140
1244.png,41.621098,58.93032,63.933838,93.372314,140,140
1247.png,51.500717,0.3732243,74.3064,18.498117,162,91
1248.png,23.905993,20.143715,78.63182,97.53847,91,140
1249.png,37.33676,12.794952,52.851856,29.847858,93,139
125.png,45.34593,14.72891,100.26247,84.318596,162,94
1250.png,48.46463,24.6455,77.33979,57.564083,162,108
1251.png,39.521614,11.179173,51.44129,25.908142,101,139
1252.png,43.938633,10.616841,65.910446,42.237007,112,140
1253.png,70.49742,33.76029,93.217995,62.298264,162,116
1254.png,82.44378,14.378,106.54113,50.468212,162,113
1255.png,82.57589,9.0832205,102.95611,45.531372,162,91
1256.png,35.60593,45.31663,87.18302,101.36381,140,140
1257.png,36.531345,15.2696495,52.44309,35.14794,162,117
1258.png,54.623444,14.37621,85.570885,50.91753,162,85
1259.png,44.828083,5.363629,100.58393,80.52888,162,91
126.png,49.233215,6.028452,81.798164,44.808445,162,103
1260.png,28.898994,32.53306,103.88561,103.033295,162,116
1261.png,75.5713,11.232844,94.93046,36.941322,162,91
1262.png,43.915237,17.45341,60.22375,39.974583,93,139
1263.png,18.117805,17.521305,55.39925,67.052956,93,140
1264.png,62.685547,8.553771,111.29295,72.51711,162,81
1266.png,39.94537,8.329676,52.030132,22.2924,93,140
1268.png,44.899918,21.748453,75.76956,55.830475,118,140
1269.png,45.12472,13.047233,96.56644,73.16339,162,108
127.png,53.78168,10.190432,89.419655,64.16824,162,91
1270.png,35.041164,34.86306,79.23606,98.69699,162,124
1271.png,50.770393,24.923996,99.6163,84.779686,140,117
1272.png,42.139355,17.39127,71.31175,43.976116,157,140
1273.png,36.459248,9.331816,79.909485,59.866123,162,90
1274.png,79.20129,13.156339,117.39966,69.4747,162,91
128.png,31.349361,5.9946423,133.09145,123.02998,148,140
129.png,56.723885,29.99337,83.77998,64.7707,162,112
13.png,102.87055,13.476915,123.595985,41.85441,162,83
130.png,45.69558,13.344369,116.01511,98.15409,162,109
131.png,51.366364,4.6170096,89.22974,46.00545,112,140
132.png,45.662376,40.151836,64.05475,65.733185,93,140
133.png,55.893276,20.528015,73.764755,45.755768,162,108
134.png,26.318064,21.046228,72.43031,86.08723,103,117
135.png,66.35124,3.6366735,104.55921,47.75539,162,85
136.png,67.63031,23.634348,120.944374,88.7181,162,115
137.png,33.909973,13.415834,72.294395,62.759205,93,127
138.png,52.343807,18.157434,115.93414,104.168396,162,131
139.png,47.047215,25.192537,100.13216,82.40568,140,140
14.png,36.101513,9.762669,76.41703,63.84118,162,75
140.png,42.66161,9.442521,88.69938,68.773476,162,121
141.png,37.3415,22.818272,92.03658,94.54193,141,140
142.png,34.431427,29.545664,78.3347,77.758644,140,140
143.png,46.85042,18.623478,107.22307,100.44682,140,140
144.png,58.681015,9.8969965,110.87677,84.27604,162,81
145.png,30.61644,35.116055,89.34406,91.636055,162,119
146.png,25.526932,15.605602,74.97572,87.27742,105,117
147.png,51.112026,12.02616,100.38912,87.46861,162,108
148.png,61.179146,25.70534,91.42557,67.01886,162,108
149.png,20.89106,10.624564,71.01089,80.35608,87,139
15.png,47.55731,16.73175,71.07627,46.13052,112,139
150.png,76.97568,13.453339,117.34696,77.0364,162,91
151.png,62.48944,8.713106,93.47551,43.820335,162,96
152.png,52.900517,9.014705,99.413475,67.11108,162,106
153.png,39.736736,42.962692,69.3614,79.14359,103,140
154.png,87.83684,16.249552,117.36157,55.795143,162,108
155.png,22.413883,25.1825,74.16853,91.02205,96,117
156.png,32.46665,27.299763,44.657314,43.075825,93,140
157.png,112.89832,38.408306,129.08086,63.208263,162,91
158.png,24.481976,21.775066,52.70623,58.128235,72,140
159.png,77.77039,8.540814,130.42546,63.447037,162,69
16.png,70.41656,22.893396,119.19694,106.310135,162,121
160.png,32.683296,11.073601,90.25077,82.743454,162,108
161.png,32.479713,36.310123,57.245773,70.49308,94,117
162.png,28.701717,35.69558,72.8985,85.93913,112,139
163.png,11.125159,28.837238,77.018326,94.752846,105,139
164.png,35.6204,18.797558,72.74807,63.653538,162,108
165.png,72.79626,30.44133,97.03816,63.676872,162,108
166.png,66.72883,15.657342,94.036285,54.138157,162,116
167.png,29.137379,30.549065,64.073845,78.18624,90,140
168.png,45.654095,26.239569,122.94032,67.31052,162,90
169.png,30.300488,18.591053,85.35864,84.53861,162,102
17.png,100.539696,8.877999,127.9839,46.50584,162,108
170.png,89.77824,26.90369,123.581604,69.80685,162,99
171.png,39.44732,11.222966,71.49191,44.78591,112,140
172.png,112.86246,9.762511,150.47603,56.91514,162,91
173.png,49.95086,18.629425,88.95679,69.809784,162,108
174.png,10.45875,9.584298,47.40034,59.239605,162,81
175.png,113.66208,46.68421,138.29645,72.849884,162,97
176.png,64.13811,6.994518,104.97707,59.255608,162,108
177.png,27.540806,41.81946,36.016514,55.936073,95,140
178.png,54.84883,11.757367,84.5506,55.49477,140,117
179.png,79.979866,21.497297,118.02783,84.36521,162,101
18.png,55.748566,21.111073,96.90864,87.48145,162,121
180.png,84.39872,37.52964,95.141106,54.695953,162,121
181.png,21.434198,15.120415,80.36339,92.7154,112,140
182.png,55.449524,28.886381,109.645195,89.72906,140,140
183.png,25.026424,17.314228,48.55756,58.644928,126,140
184.png,62.446026,14.961568,100.09086,59.71821,162,83
185.png,68.31637,25.436453,104.962395,71.03775,162,101
186.png,39.36115,6.0450997,60.790092,31.386295,140,117
187.png,97.883835,20.470654,127.34164,57.829487,162,112
188.png,57.688377,6.1308107,115.3303,80.511055,162,91
189.png,60.039795,8.338686,106.26607,63.94706,162,91
19.png,67.941284,12.832615,90.080925,41.86441,140,140
190.png,60.909554,0.22848427,106.09265,70.26309,162,85
191.png,26.29513,47.628677,69.28645,104.00854,93,140
192.png,32.655087,15.383013,100.36628,98.421036,140,140
193.png,57.22909,15.010404,111.96324,95.22069,162,109
194.png,30.683575,16.67311,62.5172,53.641113,102,140
195.png,84.01658,21.669193,137.84117,76.22242,162,76
196.png,52.90218,13.36859,92.38115,61.769688,140,139
197.png,20.355146,28.63756,59.858303,70.23225,93,139
198.png,65.02359,17.530579,99.256004,68.890396,162,76
199.png,35.38844,19.74196,61.513878,46.375633,98,140
2.png,86.129715,10.403739,107.20945,37.48788,162,121
20.png,80.99732,14.105366,101.49604,37.86943,162,106
200.png,79.52963,20.299227,138.53233,104.04643,162,110
201.png,46.548866,8.90051,84.089935,54.946358,162,100
202.png,52.50633,18.16893,110.29153,79.753654,162,91
203.png,5.5899935,30.21021,37.34188,77.612465,93,140
204.png,52.761917,25.016273,113.21281,122.79889,130,140
205.png,58.80477,36.99062,101.06609,88.72408,162,136
206.png,97.538734,18.333796,132.11952,62.82812,162,135
207.png,52.9743,24.02656,90.03767,70.15384,140,140
208.png,26.720787,54.07405,58.284225,83.28472,93,117
209.png,47.05339,29.177168,99.35101,95.85931,162,101
21.png,94.53697,25.34686,131.4007,67.684135,162,108
210.png,87.42588,13.826788,109.08687,42.30575,162,107
211.png,40.07981,23.65213,89.78652,112.558464,125,140
212.png,33.459816,67.25975,100.42126,111.026405,140,117
214.png,56.822006,26.842102,94.90933,81.39125,132,123
216.png,58.860962,19.796766,99.054565,60.92182,162,91
217.png,33.81553,29.010723,69.90739,91.05749,93,117
218.png,38.0294,30.747532,104.606674,112.28793,140,139
219.png,16.400934,8.663349,78.2036,77.10416,103,139
22.png,61.395123,14.131432,135.53754,91.648735,162,116
220.png,38.89496,29.813065,61.246906,52.890102,162,91
221.png,61.054157,2.724096,97.913055,50.358547,162,91
222.png,115.09865,21.602581,154.95314,81.533646,162,91
223.png,50.808037,9.2591,110.19516,80.22584,162,121
224.png,25.548878,30.43555,53.44577,67.87983,88,140
225.png,54.813995,15.301221,91.48219,73.83261,162,81
227.png,7.1868834,11.872753,83.22823,94.73723,112,117
228.png,63.99305,5.3396015,116.215546,84.39234,162,100
229.png,35.543884,42.719883,68.84402,77.566086,94,119
23.png,41.06543,11.960047,87.406334,69.83103,147,140
230.png,54.750553,21.076569,103.69267,91.31888,162,124
231.png,40.58955,19.171606,71.681145,56.34757,100,140
232.png,53.76015,5.6326017,109.85774,98.44937,162,117
233.png,53.223827,27.056446,98.50391,66.476036,140,140
234.png,18.23275,25.554502,65.30461,84.15568,96,140
235.png,77.026665,40.296997,117.84522,84.45055,140,139
236.png,47.71185,20.050838,74.93005,53.153522,93,139
237.png,75.07505,26.930382,127.93322,84.438255,162,119
238.png,55.588943,9.657104,97.87368,62.920815,162,91
239.png,68.72962,14.460506,102.76328,56.208378,162,85
24.png,63.596706,22.35109,97.057594,70.39376,162,118
240.png,25.558472,12.781553,61.94861,59.723343,162,88
241.png,57.897594,10.367385,72.44139,29.505571,162,88
242.png,69.56678,13.872109,92.63788,42.2147,162,88
243.png,62.394466,32.56228,94.99854,71.43061,162,108
244.png,48.16321,3.3997035,101.26606,63.73569,140,117
245.png,56.80349,27.964418,90.73728,72.00807,162,101
246.png,67.360275,18.631294,99.77517,59.17617,162,121
248.png,68.38504,12.897888,100.373375,54.78026,162,91
249.png,49.28315,20.012377,83.504234,66.36641,162,101
25.png,59.428864,34.839157,95.54672,85.251175,162,121
250.png,82.10289,15.123832,101.43655,45.02651,162,101
251.png,68.69159,24.336319,122.53747,85.3566,162,108
252.png,66.68317,9.435273,92.85608,41.609478,162,81
253.png,86.159454,11.611399,112.59824,49.21486,162,93
254.png,34.403168,25.703161,73.95768,77.53029,116,140
255.png,39.621395,26.566278,58.919445,50.637608,94,140
257.png,28.024145,42.576424,79.451294,106.06866,140,117
258.png,36.1874,-0.7011064,123.28165,85.59882,162,91
259.png,69.66023,12.512064,89.64033,39.74183,162,110
26.png,41.187927,10.430583,68.438965,51.998405,162,120
260.png,71.4395,28.84148,92.89842,54.9749,162,115
261.png,45.07657,26.4526,117.25873,114.17849,140,127
262.png,80.78327,12.378983,100.57067,36.985897,162,91
263.png,25.14305,6.6439843,65.676315,58.88113,162,80
265.png,45.8032,18.837011,79.82444,62.09987,140,140
266.png,38.999405,21.742073,119.59087,101.96121,162,112
267.png,69.244194,8.18401,116.98477,73.863266,162,91
268.png,34.9797,17.93958,81.60735,77.64122,162,101
269.png,97.91202,23.792744,128.76581,62.20405,162,114
27.png,36.524597,18.681282,75.59809,68.69974,162,108
270.png,63.80882,-0.7867948,126.31932,87.32962,162,86
271.png,86.23537,11.956938,106.07886,34.60749,162,96
272.png,55.580486,5.405701,110.34501,71.24521,140,112
273.png,67.54694,36.171364,92.91489,71.05159,162,108
274.png,37.23877,5.5424385,50.13676,24.151312,93,140
275.png,30.451485,18.745903,80.81899,65.44586,162,121
276.png,40.18175,27.556297,89.11396,87.93342,140,140
277.png,2.023996,18.931297,40.519924,71.31238,93,140
278.png,24.679487,27.704748,88.38144,104.77787,112,140
279.png,31.352512,32.202087,109.87921,117.736694,140,117
28.png,51.998856,17.869091,84.83909,64.85497,140,140
280.png,33.85203,15.665875,86.06645,83.49873,162,108
281.png,38.04111,29.717182,61.394703,58.876225,93,123
282.png,31.142712,11.542947,100.39059,119.16873,140,123
283.png,72.8121,4.356912,133.48961,84.41369,162,85
284.png,55.910606,14.830661,108.41908,92.85597,162,108
285.png,33.0738,40.239624,61.006535,75.797226,93,140
286.png,36.536648,28.002218,65.052,62.73926,93,140
287.png,70.39361,33.8771,103.52221,74.330444,141,140
288.png,28.09689,16.644405,65.86149,65.16213,87,140
289.png,50.118614,14.870083,96.50093,75.04018,162,91
29.png,33.169483,17.484081,62.864513,53.78651,119,140
290.png,43.613422,5.5040107,103.61861,84.876,162,91
291.png,89.63116,24.111536,112.63276,57.739956,162,108
292.png,67.642235,14.504676,84.00048,38.18425,162,108
293.png,23.6873,34.20882,62.431786,83.85639,93,139
294.png,69.4387,12.470503,92.05249,37.976597,162,108
295.png,38.120132,3.9079828,104.69872,82.0927,162,119
296.png,50.12831,18.61466,113.70591,110.41278,162,136
297.png,29.858967,17.735405,53.16067,46.34261,162,91
298.png,33.700058,37.5041,51.220123,60.09851,92,140
299.png,50.302364,21.13176,96.056015,85.630325,162,108
3.png,79.017555,24.781033,110.512276,65.69257,162,108
30.png,26.958078,30.262772,84.823555,111.802765,140,117
300.png,38.082603,28.882673,59.868877,58.246834,93,117
301.png,65.18555,18.122551,98.054665,58.341713,162,81
302.png,68.21589,15.245387,96.36867,57.61886,162,119
303.png,52.093575,11.759204,87.037285,60.77335,162,108
304.png,36.823418,20.593433,101.267525,113.46613,140,140
305.png,53.179382,6.521722,75.758934,33.72122,162,108
306.png,83.90677,9.92326,109.9855,56.585308,159,140
307.png,85.65934,83.289154,122.76364,129.68053,140,140
