path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,ilumincacion,cara_cubierta,postura_inadecuada,sombrero,bb_x1,bb_y1,bb_x2,bb_y2
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7248_0_0.jpg,159.0,139.0,245.0,161.0,213.0,213.0,131.0,235.0,214.0,261.0,0,0,0,0,0.0,0,71.56267,16.206825,265.05057,333.26706
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7243_0_0.jpg,156.0,156.0,246.0,148.0,203.0,209.0,171.0,257.0,248.0,254.0,1,0,0,0,0.0,0,81.981064,45.084023,304.9028,316.13
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7242_0_0.jpg,169.0,149.0,276.0,152.0,228.0,193.0,184.0,244.0,254.0,247.0,0,0,1,0,0.0,0,74.60848,23.640621,313.7691,325.91238
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7240_0_0.jpg,166.0,143.0,242.0,138.0,209.0,182.0,179.0,227.0,242.0,224.0,0,1,0,0,0.0,0,106.33521,76.87205,277.26437,296.72736
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7236_0_0.jpg,155.0,150.0,254.0,144.0,205.0,215.0,170.0,248.0,264.0,238.0,1,0,0,0,0.0,0,91.10336,23.565578,325.1387,314.98645
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7229_0_0.jpg,159.0,162.0,246.0,141.0,205.0,214.0,181.0,266.0,250.0,253.0,1,0,0,0,0.0,0,85.06769,36.640358,286.87753,315.46353
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7222_0_0.jpg,164.0,159.0,261.0,140.0,225.0,213.0,198.0,264.0,272.0,250.0,0,0,0,0,0.0,1,88.49949,48.384773,299.2285,327.54358
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7221_0_0.jpg,161.0,152.0,252.0,152.0,210.0,212.0,165.0,250.0,249.0,251.0,0,0,0,0,0.0,0,78.2341,34.421585,297.73553,337.59644
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7212_1_0.jpg,158.0,142.0,253.0,144.0,214.0,213.0,153.0,234.0,240.0,237.0,0,0,1,0,0.0,0,54.74292,39.998806,278.3486,311.60474
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7206_0_0.jpg,168.0,126.0,259.0,164.0,189.0,206.0,140.0,244.0,202.0,267.0,0,0,0,0,0.0,0,71.04721,29.376745,313.08096,317.2391
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7383_0_0.jpg,159.0,152.0,240.0,163.0,194.0,213.0,142.0,232.0,243.0,244.0,0,0,1,0,0.0,0,93.76829,32.144463,285.5058,337.6278
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7301_0_0.jpg,157.0,141.0,253.0,147.0,199.0,213.0,147.0,237.0,249.0,240.0,0,0,0,0,0.0,0,80.23809,23.170269,296.46896,326.47232
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7259_0_0.jpg,156.0,168.0,238.0,143.0,198.0,215.0,193.0,258.0,258.0,237.0,0,0,0,0,1.0,0,100.16257,48.92484,303.33978,295.57538
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7250_0_0.jpg,152.0,143.0,241.0,142.0,177.0,213.0,163.0,268.0,242.0,264.0,0,0,1,0,1.0,0,86.71563,33.737278,308.2203,335.0472
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7244_0_0.jpg,170.0,156.0,261.0,154.0,240.0,209.0,181.0,256.0,260.0,250.0,1,0,0,0,0.0,0,65.59842,28.430664,275.5267,313.46472
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7111_0_0.jpg,145.0,161.0,231.0,148.0,173.0,215.0,163.0,242.0,250.0,233.0,0,0,0,0,1.0,0,98.38737,51.063,286.38977,319.26743
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6982_0_0.jpg,146.0,146.0,244.0,134.0,210.0,195.0,148.0,266.0,248.0,250.0,0,0,1,0,0.0,1,60.609413,38.18295,271.65152,360.6237
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6981_0_0.jpg,176.0,159.0,248.0,145.0,242.0,210.0,178.0,252.0,245.0,246.0,0,0,0,0,0.0,0,38.840614,44.064903,261.23074,316.50885
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7212_0_0.jpg,146.0,168.0,222.0,150.0,167.0,208.0,159.0,272.0,229.0,252.0,0,0,1,0,1.0,0,98.21473,68.700134,280.03918,312.8473
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7203_1_0.jpg,157.0,146.0,252.0,144.0,200.0,212.0,162.0,241.0,251.0,239.0,0,0,1,0,0.0,0,89.18486,39.517166,312.36435,327.25433
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7050_0_0.jpg,134.0,180.0,196.0,156.0,139.0,209.0,155.0,258.0,204.0,248.0,0,0,0,0,0.0,0,81.72648,44.46876,311.41837,305.21994
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7197_0_0.jpg,153.0,144.0,239.0,140.0,203.0,200.0,160.0,229.0,241.0,230.0,1,0,0,0,0.0,0,81.498474,19.438112,271.666,304.0857
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7153_0_0.jpg,155.0,154.0,249.0,149.0,193.0,198.0,163.0,257.0,244.0,259.0,0,0,1,0,0.0,0,110.20572,46.281315,297.3717,351.04382
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7121_0_0.jpg,144.0,144.0,226.0,153.0,151.0,202.0,142.0,231.0,206.0,246.0,0,0,0,0,1.0,0,95.692696,46.29686,298.42413,297.63562
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7086_0_0.jpg,142.0,159.0,242.0,137.0,201.0,217.0,179.0,257.0,263.0,239.0,1,0,0,0,0.0,0,69.56549,25.857948,325.6612,330.51443
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7035_0_0.jpg,151.0,150.0,238.0,147.0,183.0,195.0,154.0,243.0,228.0,247.0,0,0,0,0,0.0,0,99.6927,41.040684,304.36133,309.06894
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7212_2_0.jpg,157.0,145.0,249.0,162.0,182.0,219.0,141.0,236.0,231.0,253.0,0,0,1,0,0.0,0,86.95278,43.94256,304.04605,328.76697
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7203_0_0.jpg,146.0,145.0,250.0,151.0,207.0,204.0,166.0,271.0,232.0,273.0,0,0,1,0,0.0,0,30.943657,35.735523,311.06918,326.9909
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7174_0_0.jpg,157.0,162.0,249.0,151.0,207.0,228.0,189.0,270.0,239.0,265.0,0,0,1,1,0.0,1,71.04204,88.969635,286.90656,316.10367
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7097_0_0.jpg,143.0,160.0,232.0,147.0,183.0,213.0,168.0,256.0,232.0,247.0,0,0,1,0,0.0,0,86.51985,35.171436,300.42065,317.32248
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7212_3_0.jpg,154.0,151.0,246.0,151.0,194.0,216.0,153.0,242.0,247.0,242.0,0,0,1,0,0.0,0,76.68326,48.85347,306.022,306.07306
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7177_0_0.jpg,167.0,151.0,238.0,159.0,214.0,219.0,146.0,238.0,223.0,247.0,0,0,0,0,0.0,0,77.908295,35.085487,257.91418,321.77734
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7098_0_0.jpg,158.0,143.0,261.0,152.0,208.0,225.0,156.0,261.0,231.0,268.0,0,0,0,0,0.0,0,57.45958,31.339323,292.63187,322.35403
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7078_0_0.jpg,156.0,161.0,249.0,155.0,205.0,215.0,159.0,262.0,262.0,251.0,0,0,0,0,0.0,0,74.72047,38.14852,295.57556,336.58105
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7062_0_0.jpg,150.0,159.0,242.0,149.0,212.0,215.0,166.0,250.0,250.0,241.0,0,0,0,0,0.0,0,78.13706,62.435246,274.19754,314.1494
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7057_0_0.jpg,156.0,163.0,266.0,155.0,217.0,232.0,165.0,247.0,256.0,240.0,0,0,0,0,0.0,0,78.381516,24.341465,295.53598,327.93683
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7017_0_0.jpg,166.0,152.0,257.0,150.0,220.0,205.0,172.0,258.0,255.0,254.0,0,0,0,0,0.0,0,67.86715,37.590195,293.23846,349.2687
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7069_0_0.jpg,153.0,149.0,230.0,155.0,165.0,217.0,148.0,263.0,213.0,269.0,0,0,0,0,1.0,0,112.53545,29.528332,299.0589,329.6629
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7048_0_0.jpg,154.0,141.0,254.0,148.0,188.0,209.0,153.0,248.0,233.0,254.0,0,0,0,0,0.0,0,85.955666,44.445515,328.69778,336.2777
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6989_0_0.jpg,148.0,147.0,241.0,150.0,196.0,208.0,159.0,250.0,232.0,249.0,0,0,0,0,0.0,0,85.011246,37.44949,283.76166,331.3055
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7154_1_0.jpg,152.0,146.0,240.0,142.0,189.0,191.0,157.0,241.0,238.0,239.0,0,0,0,0,0.0,0,88.28652,31.94021,294.08566,321.49982
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7049_0_0.jpg,152.0,139.0,265.0,154.0,202.0,224.0,136.0,246.0,236.0,260.0,0,0,0,0,0.0,0,59.97826,31.506872,301.1383,331.376
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7163_0_0.jpg,147.0,151.0,244.0,141.0,192.0,214.0,157.0,249.0,262.0,235.0,0,0,0,0,0.0,1,75.560036,50.151516,316.53723,331.10385
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7076_0_0.jpg,150.0,123.0,261.0,134.0,195.0,212.0,149.0,231.0,240.0,242.0,0,0,0,0,0.0,0,74.09329,12.673116,310.81973,316.70068
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7198_0_0.jpg,133.0,154.0,224.0,134.0,181.0,206.0,164.0,256.0,240.0,240.0,1,0,0,0,0.0,0,73.28992,16.975117,304.0125,316.74844
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7189_0_0.jpg,158.0,160.0,251.0,151.0,215.0,220.0,163.0,249.0,247.0,243.0,0,0,0,0,0.0,0,56.845272,40.02527,268.36633,325.46677
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7185_0_0.jpg,153.0,152.0,247.0,158.0,194.0,208.0,150.0,246.0,230.0,250.0,0,0,0,0,0.0,0,82.961525,49.006783,291.4463,308.20065
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7183_0_0.jpg,140.0,157.0,226.0,151.0,183.0,210.0,153.0,243.0,241.0,236.0,1,0,0,0,0.0,0,71.07059,32.963657,295.72812,319.91483
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7170_0_0.jpg,133.0,157.0,221.0,145.0,147.0,206.0,147.0,257.0,216.0,251.0,0,0,0,0,1.0,0,92.85244,31.640232,299.7146,309.81226
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7157_0_0.jpg,155.0,139.0,258.0,146.0,199.0,197.0,155.0,258.0,230.0,263.0,0,0,0,0,0.0,0,78.15113,6.729305,286.0049,351.98245
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7150_0_0.jpg,145.0,158.0,238.0,151.0,184.0,211.0,151.0,256.0,249.0,250.0,0,0,0,0,0.0,0,91.84203,35.101364,308.9096,323.67535
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7144_0_0.jpg,149.0,149.0,250.0,151.0,200.0,207.0,150.0,240.0,243.0,244.0,0,0,0,0,0.0,0,75.92286,21.024,289.47424,321.14404
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7127_0_0.jpg,165.0,146.0,250.0,144.0,214.0,187.0,174.0,226.0,245.0,225.0,0,0,1,0,0.0,0,90.34008,50.21126,278.70627,288.11145
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7323_0_0.jpg,147.0,157.0,244.0,144.0,194.0,201.0,164.0,251.0,249.0,241.0,0,0,0,0,0.0,0,89.72776,26.673592,292.4535,332.85233
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7114_0_0.jpg,150.0,143.0,239.0,130.0,223.0,191.0,183.0,273.0,244.0,258.0,0,0,0,0,0.0,0,55.151165,3.9120555,268.47873,372.29767
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7104_0_0.jpg,145.0,151.0,217.0,152.0,148.0,223.0,163.0,256.0,216.0,263.0,0,0,0,0,0.0,0,120.52375,37.091682,324.8992,324.25134
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7099_0_0.jpg,149.0,158.0,235.0,138.0,179.0,214.0,175.0,256.0,250.0,244.0,0,0,0,0,1.0,0,108.92112,24.118053,314.01382,317.94025
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7092_0_0.jpg,151.0,161.0,249.0,172.0,187.0,189.0,137.0,251.0,239.0,262.0,0,0,0,0,0.0,0,85.686966,63.590252,294.5469,321.93427
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7082_0_0.jpg,149.0,165.0,249.0,158.0,206.0,182.0,172.0,270.0,247.0,262.0,0,0,0,0,0.0,0,79.63585,59.589622,308.54086,360.9092
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7079_0_0.jpg,133.0,158.0,238.0,140.0,211.0,216.0,159.0,266.0,253.0,246.0,0,0,0,0,0.0,0,77.427444,24.07397,285.27103,345.0988
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7068_0_0.jpg,146.0,140.0,250.0,149.0,203.0,215.0,147.0,254.0,215.0,262.0,0,0,0,0,0.0,0,70.935844,40.35779,283.62787,327.02087
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7067_0_0.jpg,145.0,165.0,217.0,151.0,148.0,204.0,158.0,263.0,216.0,255.0,0,0,1,0,0.0,0,104.33455,40.08734,316.39532,345.4463
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7065_0_0.jpg,160.0,143.0,266.0,158.0,193.0,216.0,152.0,259.0,231.0,269.0,0,0,1,0,0.0,0,89.61642,42.315865,310.86108,321.64383
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7063_0_0.jpg,148.0,143.0,253.0,145.0,198.0,213.0,157.0,271.0,236.0,270.0,0,0,0,0,0.0,0,73.325325,43.849052,293.91623,358.5807
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7059_0_0.jpg,140.0,152.0,258.0,141.0,202.0,249.0,164.0,267.0,254.0,258.0,0,0,0,0,0.0,0,93.19361,20.239925,287.88916,344.00204
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7058_0_0.jpg,149.0,155.0,247.0,148.0,207.0,220.0,173.0,266.0,241.0,261.0,0,0,0,0,0.0,0,81.31615,20.429588,288.65094,339.3511
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7044_0_0.jpg,151.0,144.0,250.0,136.0,213.0,217.0,162.0,256.0,242.0,249.0,0,0,0,0,0.0,0,75.75663,17.445065,275.34433,319.1627
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7039_0_0.jpg,145.0,144.0,226.0,147.0,163.0,203.0,153.0,255.0,212.0,258.0,0,0,0,0,1.0,0,104.08218,26.864004,291.4528,330.1497
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7020_0_0.jpg,155.0,134.0,261.0,135.0,203.0,195.0,157.0,226.0,263.0,227.0,0,0,0,0,0.0,0,87.352585,23.305357,316.64432,314.01178
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6986_0_0.jpg,179.0,153.0,255.0,141.0,247.0,209.0,189.0,243.0,253.0,232.0,0,0,0,0,0.0,0,78.58271,32.972847,270.81708,311.7813
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6977_0_0.jpg,163.0,149.0,258.0,152.0,193.0,195.0,162.0,260.0,237.0,263.0,0,0,0,0,0.0,0,93.06312,57.326363,312.2568,346.51483
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6973_0_0.jpg,154.0,145.0,241.0,145.0,207.0,196.0,150.0,233.0,243.0,233.0,0,0,0,0,0.0,0,72.26343,25.817013,278.57147,315.62177
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7302_0_0.jpg,166.0,139.0,263.0,161.0,200.0,204.0,161.0,248.0,228.0,264.0,0,0,0,0,0.0,0,89.017555,33.98193,290.4979,327.5462
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7300_0_0.jpg,145.0,160.0,245.0,135.0,216.0,212.0,177.0,270.0,254.0,252.0,0,0,0,0,0.0,0,12.005604,7.0450425,278.14847,350.16403
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7299_0_0.jpg,149.0,154.0,233.0,146.0,176.0,214.0,154.0,250.0,233.0,249.0,0,0,0,0,0.0,0,90.93033,26.059162,297.3553,320.08356
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7294_0_0.jpg,165.0,143.0,264.0,164.0,222.0,224.0,152.0,261.0,221.0,276.0,0,0,0,0,0.0,0,64.70663,27.340364,287.52066,332.56567
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7291_0_0.jpg,160.0,154.0,254.0,153.0,205.0,212.0,170.0,256.0,239.0,253.0,0,0,0,0,0.0,0,97.64832,37.55578,283.29333,317.66394
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7199_0_0.jpg,149.0,145.0,240.0,140.0,163.0,216.0,159.0,255.0,232.0,255.0,1,0,1,0,1.0,0,108.66655,42.227924,355.2297,336.94763
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7179_0_0.jpg,132.0,166.0,221.0,140.0,167.0,230.0,169.0,272.0,246.0,254.0,0,0,0,0,1.0,0,81.39879,38.953316,315.73563,324.7265
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7174_1_0.jpg,150.0,164.0,241.0,158.0,199.0,223.0,166.0,260.0,254.0,251.0,0,0,1,0,0.0,0,88.47851,47.358204,298.21225,311.33463
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7173_0_0.jpg,152.0,150.0,243.0,147.0,208.0,202.0,158.0,261.0,236.0,259.0,0,0,0,0,0.0,0,69.63618,30.170095,276.4885,341.68668
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7171_0_0.jpg,163.0,148.0,242.0,150.0,199.0,190.0,174.0,233.0,228.0,232.0,1,0,0,0,0.0,0,109.212204,64.90703,295.22968,295.75363
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7165_0_0.jpg,185.0,147.0,259.0,162.0,243.0,213.0,182.0,254.0,234.0,266.0,0,0,0,0,0.0,0,77.65455,45.67225,270.18442,310.8901
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7162_0_0.jpg,162.0,150.0,253.0,150.0,201.0,207.0,167.0,256.0,252.0,259.0,1,0,0,0,0.0,0,107.261826,60.764183,328.8007,313.0047
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7152_0_0.jpg,157.0,146.0,255.0,142.0,207.0,221.0,162.0,251.0,254.0,257.0,0,0,1,0,0.0,0,76.78013,20.795668,326.76477,339.48773
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7145_0_0.jpg,145.0,149.0,238.0,141.0,188.0,211.0,151.0,262.0,246.0,251.0,0,0,1,0,0.0,0,79.47447,43.58002,288.31317,332.94562
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7136_0_0.jpg,163.0,149.0,249.0,144.0,199.0,196.0,175.0,241.0,245.0,238.0,0,0,0,0,0.0,1,96.848785,59.14016,315.1804,308.78082
